,address,formatted_address,,latitude,longitude,number_of_results,status,zipcode
613,"Mary Catherine Street and Nash Avenue, Ypsilanti, Michigan","Mary Catherine St & Nash Ave, Ypsilanti Charter Twp, MI 48198, USA",,42.2279241,-83.5662616,1,OK,48198
614,"7200 block of Sheriff Road, Hyattsville (Landover), Maryland","7200 Sheriff Rd, Hyattsville, MD 20785, USA",,38.9128766,-76.883547,1,OK,20785
615,"12500 W Markham St, Little Rock, Arkansas","12500 W Markham St, Little Rock, AR 72211, USA",,34.7545617,-92.4121426,1,OK,72211
616,"300 Block of N Pendell St, Cleburne, Texas","300 N Pendell Ave, Cleburne, TX 76033, USA",,32.3456972,-97.3999322,1,OK,76033
617,"Jenkins Rd and Spring House Rd, Vernon, New York","Jenkins Rd & Spring House Rd, New York 13440, USA",,43.127315,-75.486339,1,OK,13440
618,"Wright Avenue and St. Augustine Road , Jacksonville, Florida","Wright Ave & St Augustine Rd, Jacksonville, FL 32207, USA",,30.2787538,-81.6436658,1,OK,32207
619,"5401 Avenue Q, Lubbock, Texas","5401 Avenue Q, Lubbock, TX 79412, USA",,33.5446603,-101.8509502,1,OK,79412
620,"31st Street and College Ave, Indianapolis, Indiana","E 31st St & N College Ave, Indianapolis, IN 46205, USA",,39.8121597,-86.1449603,1,OK,46205
621,"4100 block of Teton St, Marrero, Louisiana","4100 Teton St, Marrero, LA 70072, USA",,29.8442543,-90.1041973,1,OK,70072
622,"500 block of Claiborne St, Goldsboro, North Carolina","500 S Claiborne St, Goldsboro, NC 27530, USA",,35.3699433,-77.9702869,1,OK,27530
623,"Kulani Rd and Volcano Rd, Mountain View, Hawaii","Volcano Rd & N Kulani Rd, Mountain View, HI 96771, USA",,19.5584174,-155.0988372,1,OK,96771
624,"2000 block of N. 39th Street, Milwaukee, Wisconsin","2000 N 39th St, Milwaukee, WI 53208, USA",,43.0564624,-87.9623428,1,OK,53208
625,"300 Grizwold Ave, San Fernando, California","San Fernando, CA, USA",,34.2819461,-118.4389719,1,OK,
626,"2409 South Maybelle Avenue, Tulsa, Oklahoma","2409 S Maybelle Ave, Tulsa, OK 74107, USA",,36.127741,-96.000632,1,OK,74107
627,"N 29th St and W Vliet St, Milwaukee, Wisconsin","N 29th St & W Vliet St, Milwaukee, WI 53208, USA",,43.0486563,-87.9500187,1,OK,53208
628,"505 South Roop Street, Carson City, Nevada","505 S Roop St, Carson City, NV 89701, USA",,39.1605766,-119.7610029,1,OK,89701
629,"609 Fourth St. SW, Cedar Rapids, Iowa","609 4th St SW, Cedar Rapids, IA 52404, USA",,41.9698297,-91.6744563,1,OK,52404
630,"Aetna and S. 6th Street, Burlington, Iowa","S 6th St & Aetna St, Burlington, IA 52601, USA",,40.8066733,-91.1072817,1,OK,52601
631,"700 block of S Fountain, Wichita, Kansas","700 S Fountain St, Wichita, KS 67218, USA",,37.675583,-97.2885256,1,OK,67218
632,"79th Street and Vincennes Ave, Chicago, Illinois","W 79th St & S Vincennes Ave, Chicago, IL 60620, USA",,41.750783,-87.6342559,1,OK,60620
633,"22600 block of Vine Ct, Rocky River, Ohio","22600 Vine Ct, Rocky River, OH 44116, USA",,41.4506642,-81.870713,1,OK,44116
634,"8600 block of Timber Ridge, San Antonio, Texas","Timber Ridge, San Antonio, TX 78251, USA",,29.4650257,-98.6559333,1,OK,78251
635,"Preston Park Drive, Kingsport, Tennessee","Preston Park Dr, Kingsport, TN 37664, USA",,36.5432567,-82.4808515,1,OK,37664
636,"98th Avenue, Oakland, California","98th Ave, Oakland, CA, USA",,37.7403527,-122.1782485,1,OK,
637,"Lima Road and Fernhill Avenue, Fort Wayne, Indiana","Fernhill Ave & Lima Rd, Fort Wayne, IN 46805, USA",,41.1118763,-85.1441079,1,OK,46805
638,"Highway 41 and Washington Avenue, Evansville, Indiana","1145 Washington Ave, Evansville, IN 47714, USA",,37.9622784,-87.5438911,2,OK,47714
639,"5900 block of Culwells Rd, Lincoln, Nebraska","5900 Culwells Rd, Lincoln, NE 68516, USA",,40.7533523,-96.6200603,1,OK,68516
640,"833 South Travis Street, Amarillo, Texas","833 S Travis St, Amarillo, TX 79101, USA",,35.2065646,-101.8555601,1,OK,79101
641,"364 Hiwood Avenue, Munroe Falls, Ohio","364 Hiwood Ave, Munroe Falls, OH 44262, USA",,41.1485785,-81.4299372,1,OK,44262
642,"1600 North Marshfield Avenue, Chicago, Illinois","1600 N Marshfield Ave, Chicago, IL 60622, USA",,41.910868,-87.669209,1,OK,60622
643,"Edgely Rd And Runway Rd, Levittown, Pennsylvania","Edgely Rd & Runway Rd, Levittown, PA 19055, USA",,40.1373597,-74.8408836,1,OK,19055
644,"Reisterstown Road and Cordelia Avenue, Baltimore, Maryland","Cordelia Ave & Reisterstown Rd, Baltimore, MD 21215, USA",,39.3422388,-76.6781967,1,OK,21215
645,"616 Bud Moulton Road, Crestview, Florida","Bud Moulton Rd, Florida 32536, USA",,30.8134736,-86.5544476,1,OK,32536
646,"100 block of Enchanted Way, Cave Junction, Oregon","100 Enchanted Way, Cave Junction, OR 97523, USA",,42.120417,-123.6260911,1,OK,97523
647,"300 block of Elmwood Dr, Radcliff, Kentucky","300 Elmwood Dr, Radcliff, KY 40160, USA",,37.8427228,-85.9443348,1,OK,40160
648,"500 block of East Veterans Memorial Boulevard, Harker Heights, Texas","500 E Veterans Memorial Blvd, Harker Heights, TX 76548, USA",,31.0872568,-97.6580071,1,OK,76548
649,"200 block of West Hively Avenue, Elkhart, Indiana","200 W Hively Ave, Elkhart, IN 46517, USA",,41.6603413,-85.9677406,1,OK,46517
650,"20 block of Lamar Dr, Saint Louis (Jennings), Missouri","20 Lamar Dr, Jennings, MO 63136, USA",,38.7297913,-90.2599629,1,OK,63136
651,"500 block of Shelbourne Court, Racine, Wisconsin","500 Shelbourne Ct, Racine, WI 53402, USA",,42.771781,-87.7848829,1,OK,53402
652,"514 Belmont Avenue, Springfield, Massachusetts","514 Belmont Ave, Springfield, MA 01108, USA",,42.0861956,-72.5592555,1,OK,1108
653,"Raymond Ave and Montana St, Pasadena, California","N Raymond Ave & E Montana St, Pasadena, CA 91103, USA",,34.180911,-118.1492004,1,OK,91103
654,"1000 block of E Abriendo Ave, Pueblo, Colorado","1000 E Abriendo Ave, Pueblo, CO 81004, USA",,38.249498,-104.6136274,1,OK,81004
655,"2101 S Hurstbourne Pkwy, Louisville, Kentucky","2101 S Hurstbourne Pkwy, Louisville, KY 40220, USA",,38.2158693,-85.5887875,1,OK,40220
656,"6500 block of South 257th East Avenue, Wagoner (county), Oklahoma","6500 S 257th E Ave, Broken Arrow, OK 74014, USA",,36.0702799,-95.691446,1,OK,74014
657,"E 15th St and Ave S, Brooklyn, New York","E 15th St & Avenue S, Brooklyn, NY 11229, USA",,40.6034757,-73.9572744,2,OK,11229
658,"2500 block of Daley St, Las Vegas, Nevada","2500 Daley St, North Las Vegas, NV 89030, USA",,36.204445,-115.113273,1,OK,89030
659,"600 block of Walnut Street, Cincinnati, Ohio","600 Walnut St, Cincinnati, OH 45202, USA",,39.1028992,-84.5113634,1,OK,45202
660,"3200 block of West Douglas Boulevard, Chicago, Illinois","3200 W Douglas Blvd, Chicago, IL 60623, USA",,41.8629732,-87.7055687,1,OK,60623
661,"Oakley Ave and Blaisdell St, Rockford, Illinois","Blaisdell St & Oakley Ave, Rockford, IL 61101, USA",,42.2821529,-89.1148375,1,OK,61101
662,"Beach 38th St and Rockaway Beach Blvd, Far Rockaway, New York","Rockaway Beach Blvd & Beach 38th St, Queens, NY 11691, USA",,40.5945831,-73.770355,1,OK,11691
663,"Central Avenue and Broadway Street, Minot, North Dakota","13 Central Ave E, Minot, ND 58701, USA",,48.2366855,-101.2921374,1,OK,58701
664,"Benwick Dr, Brandon, Mississippi","Benwick Dr, Mississippi 39047, USA",,32.3360839,-90.0089551,1,OK,39047
665,"700 block of Garner Ave, Salinas, California","700 Garner Ave, Salinas, CA 93905, USA",,36.6905146,-121.6198635,1,OK,93905
666,"3200 block of Meadowdale Boulevard, Chesterfield, Virginia","3200 Meadowdale Blvd, Richmond, VA 23234, USA",,37.4374517,-77.455825,1,OK,23234
667,"Padgett Road and Prince Street, Conway, Arkansas","Padgett Rd & Prince St, Cadron Township, AR 72034, USA",,35.0785894,-92.5224122,1,OK,72034
668,"100 block of E Fairmont Ave, Savannah, Georgia","100 E Fairmont Ave, Savannah, GA 31406, USA",,31.9997347,-81.118512,1,OK,31406
669,"First Street, Albany, New York","1st St, Albany, NY, USA",,42.6622835,-73.7619334,1,OK,
670,"4000 block of Howland Street, Philadelphia, Pennsylvania","4000 Howland St, Philadelphia, PA 19124, USA",,40.0078014,-75.1035462,1,OK,19124
671,"6700 block of South Winchester, Chicago (Englewood), Illinois","6700 S Winchester Ave, Chicago, IL 60636, USA",,41.7720619,-87.6725591,3,OK,60636
672,"250 W. 65th Street, Loveland, Colorado","250 W 65th St, Loveland, CO 80538, USA",,40.4569491,-105.0809496,1,OK,80538
673,"Vocke Road, Cumberland (Lavale), Maryland","Vocke Rd, La Vale, MD 21502, USA",,39.6324087,-78.8329188,1,OK,21502
674,"North Hook Road, Pennsville, New Jersey","N Hook Rd, Pennsville Township, NJ 08070, USA",,39.6580737,-75.4904491,1,OK,8070
675,"300 S Avalon, West Memphis, Arkansas","300 S Avalon St, West Memphis, AR 72301, USA",,35.1438917,-90.1933525,1,OK,72301
676,"100 block of Isabella Avenue, Newark, New Jersey","100 Isabella Ave, Newark, NJ 07106, USA",,40.741527,-74.220881,1,OK,7106
677,"Turners Falls Rd, Bernardston, Massachusetts","Turners Falls Rd, Bernardston, MA 01337, USA",,42.66684,-72.5102181,1,OK,1337
678,"4400 Greenholme Dr, Sacramento, California","4400 Greenholme Dr, Sacramento, CA 95842, USA",,38.6691336,-121.3611631,1,OK,95842
679,"2300 block of Raynolds Pl SE, Washington, District of Columbia","2300 Raynolds Pl SE, Washington, DC 20020, USA",,38.8564777,-76.974928,1,OK,20020
680,"4201 Dauphine Street, New Orleans (Bywater), Louisiana","4201 Dauphine St, New Orleans, LA 70117, USA",,29.9621018,-90.0343485,1,OK,70117
681,"Sewall Ln, Farmington, Maine","Sewall Rd, Farmington, ME 04938, USA",,44.7011425,-70.1029382,1,OK,4938
682,"900 block of S Garfield St, Lodi, California","900 S Garfield St, Lodi, CA 95240, USA",,38.1231517,-121.2624801,1,OK,95240
683,"5600 block of Debore Drive, New Orleans, Louisiana","5600 Debore Dr, New Orleans, LA 70126, USA",,30.018418,-90.0351506,1,OK,70126
684,"383 East Leffel Lane, Springfield, Ohio","383 E Leffel Ln, Springfield, OH 45505, USA",,39.8926912,-83.8086816,1,OK,45505
685,"First block of Hillcrest Avenue, Trenton, New Jersey","Hillcrest Ave, Trenton, NJ 08618, USA",,40.24162,-74.78554,1,OK,8618
686,"N. McGown St. , Rayne, Louisiana","N McGown St, Rayne, LA 70578, USA",,30.2394542,-92.2629996,1,OK,70578
687,"1400 block of Cordova Avenue, Akron, Ohio","1400 Cordova Ave, Akron, OH 44320, USA",,41.0712319,-81.5754107,1,OK,44320
688,"11th Street and Acacia Avenue, San Bernardino, California","536 W 11th St, San Bernardino, CA 92410, USA",,34.1197632,-117.2946042,1,OK,92410
689,"East Second Avenue, Tennille, Georgia","E 2nd Ave, Tennille, GA 31089, USA",,32.935544,-82.8054909,1,OK,31089
690,"934 Tenth Street , Beloit, Wisconsin","934 10th St, Beloit, WI 53511, USA",,42.5082847,-89.0494468,1,OK,53511
691,"826 4th St, Humboldt County (county), California","826 4th St, Eureka, CA 95501, USA",,40.8028265,-124.1621737,1,OK,95501
692,"Broad Street, Central Falls, Rhode Island","Broad St, Central Falls, RI, USA",,41.8911698,-71.3873876,1,OK,
693,"Gaskins Road and Patterson Avenue, Henrico (county), Virginia","N Gaskins Rd & Patterson Ave, Tuckahoe, VA 23238, USA",,37.5961323,-77.5945065,1,OK,23238
694,"1501 W. 6th St. and, Austin, Texas","1501 W 6th St, Austin, TX 78703, USA",,30.273799,-97.761746,1,OK,78703
695,"18000 block of Fleming, Detroit, Michigan","18000 Fleming St, Detroit, MI 48234, USA",,42.4259169,-83.0788769,1,OK,48234
696,"1600 block of Burrell Street, Roanoke, Virginia","1600 Burrell St NW, Roanoke, VA 24016, USA",,37.2848758,-79.9421418,1,OK,24016
697,"3700 block of Noblitt Drive, Louisville, Kentucky","3700 Noblitt Dr, Louisville, KY 40218, USA",,38.2094412,-85.6429419,1,OK,40218
698,"Fahrenbrook Court, Madison, Wisconsin","Fahrenbrook Ct, Madison, WI 53715, USA",,43.0687413,-89.4014971,1,OK,53715
699,"Lansing and Albany Street, Utica, New York","Albany St & Lansing St, Utica, NY 13501, USA",,43.093373,-75.21449,1,OK,13501
700,"Sherwood Road, Joshua Tree, California","Sherwood Rd, Joshua Tree, CA 92252, USA",,34.1267435,-116.3443078,1,OK,92252
701,"900 Airline Dr, Kenner, Louisiana","900 Airline Dr, Kenner, LA 70062, USA",,29.9860303,-90.2577609,1,OK,70062
702,"Columbia Square, North Olmsted, Ohio","Columbia Square, North Olmsted, OH 44070, USA",,41.4274513,-81.8990038,1,OK,44070
703,"1618 N Zarzamora St, San Antonio, Texas","1618 N Zarzamora St, San Antonio, TX 78201, USA",,29.4446983,-98.5245374,1,OK,78201
704,"Wall Triana Hwy, Madison, Alabama","Wall Triana Hwy, Madison, AL, USA",,34.7340559,-86.7500764,1,OK,
705,"200 block of North Carrollton Avenue , New Orleans, Louisiana","200 N Carrollton Ave, New Orleans, LA 70119, USA",,29.9752583,-90.09923,1,OK,70119
706,"700 N 20th St, East Saint Louis, Illinois","700 N 20th St, East St Louis, IL 62205, USA",,38.6215746,-90.1309041,1,OK,62205
707,"700 block of N Clewell St, Bethlehem (Fountain Hill), Pennsylvania","700 N Clewell St, Fountain Hill, PA 18015, USA",,40.6044825,-75.3936011,1,OK,18015
708,"2100 block of West Landis Avenue, Vineland, New Jersey","2100 W Landis Ave, Vineland, NJ 08360, USA",,39.4880161,-75.0651078,1,OK,8360
709,"700 block of Grant Avenue, Medford, Oregon","700 Grant Ave, Medford, OR 97501, USA",,42.3165216,-122.878659,1,OK,97501
710,"2139 Plaza Drive, Arnold, Missouri","2139 Plaza Dr, Arnold, MO 63010, USA",,38.4488408,-90.3657606,1,OK,63010
711,"1700 block of 1st Ave, Scottsbluff, Nebraska","1700 1st Ave, Scottsbluff, NE 69361, USA",,41.8632749,-103.6613121,1,OK,69361
712,"13453 Hahlen Church Rd, Nashville, Illinois","13453 Hahlen Church Rd, Nashville, IL 62263, USA",,38.3191078,-89.4556831,1,OK,62263
713,"258 E 4th St, New York (Manhattan), New York","258 E 4th St, New York, NY 10009, USA",,40.7227061,-73.9816724,1,OK,10009
714,"6600 block of Avenue N, Birmingham, Alabama","6600 Avenue N, Birmingham, AL 35228, USA",,33.4703828,-86.8947593,1,OK,35228
715,"5500 Beall Ave, Hammond, Indiana","5500 Beall Ave, Hammond, IN 46320, USA",,41.6132111,-87.5097231,1,OK,46320
716,"600 Terminal Drive, Louisville, Kentucky","600 Terminal Dr, Louisville, KY 40209, USA",,38.1858453,-85.7416476,1,OK,40209
717,"1700 block of Beatrice St, Alexandria, Louisiana","1700 Beatrice St, Alexandria, LA 71301, USA",,31.2860163,-92.4535553,1,OK,71301
718,"315 Ridge Road, Claymont, Delaware","315 Ridge Rd, Claymont, DE 19703, USA",,39.8131642,-75.4428921,1,OK,19703
719,"Centre St and Intervale St, Quincy, Massachusetts","257 Centre St, Quincy, MA 02169, USA",,42.2368579,-71.0143734,1,OK,2169
720,"Saddle Drive, Chandler, Arizona","E Saddle Dr, Chandler, AZ 85225, USA",,33.2978252,-111.8292897,1,OK,85225
721,"11599 Lela Ave NW, Uniontown, Ohio","11599 Lela Ave NW, Uniontown, OH 44685, USA",,40.9559947,-81.3644703,1,OK,44685
722,"Cactus and El Mirage Roads, El Mirage, Arizona","N El Mirage Rd & W Cactus Rd, El Mirage, AZ 85335, USA",,33.5943998,-112.3245929,1,OK,85335
723,"78 Waterman Ave, Coldwater, Michigan","78 Waterman Ave, Coldwater, MI 49036, USA",,41.9459671,-85.006404,1,OK,49036
724,"838 Seven Bridge Rd, East Stroudsburg, Pennsylvania","838 Seven Bridge Rd, East Stroudsburg, PA 18301, USA",,41.0024163,-75.1526683,1,OK,18301
725,"500 block of South 10th Street, Las Vegas, Nevada","500 S 10th St, Las Vegas, NV 89101, USA",,36.1621051,-115.1379976,1,OK,89101
726,"200 block of East Snelling Ave, Appleton, Minnesota","200 E Snelling Ave, Appleton, MN 56208, USA",,45.2009168,-96.0142379,1,OK,56208
727,"5800 W Waveland Ave, Chicago, Illinois","5800 W Waveland Ave, Chicago, IL 60634, USA",,41.9478293,-87.771894,1,OK,60634
728,"800 block of Old Dill Road, Suffolk, Virginia","800 Old Dill Rd, Suffolk, VA 23434, USA",,36.7115579,-76.5840598,1,OK,23434
729,"3000 block of 1st Pl, Vero Beach, Florida","3000 1st Pl, Vero Beach, FL 32968, USA",,27.6043976,-80.4174966,1,OK,32968
730,"3200 block of Colfax Avenue, Pueblo, Colorado","3200 Colfax Ave, Pueblo, CO 81008, USA",,38.3023571,-104.6321285,1,OK,81008
731,"33rd and Wabash, Kansas City, Missouri","E 33rd St & Wabash Ave, Kansas City, MO 64109, USA",,39.0662772,-94.5541678,1,OK,64109
732,"Congress Avenue exit, Boca Raton, Florida","8201 Congress Ave, Boca Raton, FL 33487, USA",,26.4216998,-80.0937912,1,OK,33487
733,"53000 block of Beales Street, Lake Elsinore, California","53000 Beales St, Lake Elsinore, CA 92532, USA",,33.7129428,-117.3029036,1,OK,92532
734,"58 Annunciation Road, Boston, Massachusetts","50-58 Annunciation Rd, Boston, MA 02120, USA",,42.334774,-71.092765,1,OK,2120
735,"9209 Natures Bend Lane, London, Kentucky","Garland Rd, Kentucky 40741, USA",,37.2238781,-83.993114,1,OK,40741
736,"4401 32nd Avenue S., Grand Forks, North Dakota","4401 32nd Ave S, Grand Forks, ND 58201, USA",,47.8893039,-97.0862647,1,OK,58201
737,"3300 block of Woodhollow, Memphis, Tennessee","3300 Woodhollow Dr, Memphis, TN 38118, USA",,35.0583459,-89.9163078,1,OK,38118
738,"1144 Butler St, Easton, Pennsylvania","1144 Butler St, Easton, PA 18042, USA",,40.6856153,-75.2252303,1,OK,18042
739,"2139 Burley Ave, Clermont, Florida","2139 Burley Ave, Clermont, FL 34711, USA",,28.5158125,-81.7178198,1,OK,34711
740,"5731 Old Canton Road, Jackson, Mississippi","5731 Old Canton Rd, Jackson, MS 39211, USA",,32.377416,-90.1233603,1,OK,39211
741,"900 block of S.W. 15th Place, Cape Coral, Florida","900 SW 15th Pl, Cape Coral, FL 33991, USA",,26.6364543,-82.0061101,1,OK,33991
742,"William Street and Barnum Avenue, Bridgeport, Connecticut","William St & Barnum Ave, Bridgeport, CT 06608, USA",,41.1873998,-73.186326,1,OK,6608
743,"Marsh Avenue and Edgewood Avenue, Fort Myers, Florida","Marsh Ave & Edgewood Ave, Fort Myers, FL 33916, USA",,26.6704445,-81.8286243,1,OK,33916
744,"Manon Avenue and Ranker Place, Hayward, California","Ranker Pl & Manon Ave, Hayward, CA 94544, USA",,37.6401202,-122.0734338,1,OK,94544
745,"Atlantic Boulevard, Jacksonville, Florida","Atlantic Blvd, Jacksonville, FL, USA",,30.3240751,-81.5261371,2,OK,
746,"312 New Lots Ave, Brooklyn, New York","312 New Lots Ave, Brooklyn, NY 11207, USA",,40.660825,-73.894817,1,OK,11207
747,"180 Broad Street, Staten Island, New York","180 Broad St, Staten Island, NY 10304, USA",,40.623662,-74.0807271,1,OK,10304
748,"8500 block of Sunnybrae Dr, Sacramento, California","8500 Sunnybrae Dr, Sacramento, CA 95823, USA",,38.4491113,-121.4301428,1,OK,95823
749,"Nagle St and Alabama St S, Houston, Texas","Nagle St & Alabama St, Houston, TX 77004, USA",,29.729195,-95.365422,1,OK,77004
750,"Butler and Hazlewood , Fresno, California","S Hazelwood Blvd & E Butler Ave, Fresno, CA 93702, USA",,36.7286889,-119.7680913,1,OK,93702
751,"6000 block of S Eberhart, Chicago, Illinois","6000 S Eberhart Ave, Chicago, IL 60637, USA",,41.7856275,-87.6133207,1,OK,60637
752,"Kings Park Way and FM 1960 E, Humble, Texas","Kings Park Way & Farm to Market 1960 Road East, Houston, TX 77346, USA",,29.998516,-95.1783515,1,OK,77346
753,"North Parkway, Jackson, Tennessee","North Pkwy, Jackson, TN, USA",,35.6486031,-88.8176188,1,OK,
754,"10300 block of Elwell Avenue, Cleveland, Ohio","10300 Elwell Ave, Cleveland, OH 44104, USA",,41.480497,-81.6137326,1,OK,44104
755,"300 block of N Front St, New Bedford, Massachusetts","300 N Front St, New Bedford, MA 02746, USA",,41.658508,-70.925622,1,OK,2746
756,"Rockland Drive, Bassett, Virginia","Rockland Dr, Bassett, VA 24055, USA",,36.7582105,-79.9929516,1,OK,24055
757,"800 block of West Lexington Street, Baltimore, Maryland","800 W Lexington St, Baltimore, MD 21201, USA",,39.2912348,-76.6307794,1,OK,21201
758,"1100 E Main St, Cumming, Georgia","E Main St, Cumming, GA 30040, USA",,34.206908,-84.1382668,1,OK,30040
759,"100 block of Peshine Ave, Newark, New Jersey","100 Peshine Ave, Newark, NJ 07108, USA",,40.7242163,-74.1965704,1,OK,7108
